Date,Close
2014-07-11,187.0
2014-07-14,246.188232421875
2014-07-15,296.9889831542969
2014-07-16,295.0350952148437
2014-07-17,288.196533203125
2014-07-18,280.38104248046875
2014-07-21,227.6264190673828
2014-07-22,200.2721710205078
2014-07-23,186.5950469970703
2014-07-24,191.479736328125
2014-07-25,190.5028076171875
2014-08-04,193.43360900878903
2014-08-05,190.5028076171875
2014-08-06,195.38748168945312
2014-08-07,204.17991638183597
2014-08-08,211.99542236328125
2014-08-11,207.11073303222656
2014-08-12,212.9723663330078
2014-08-13,218.833984375
2014-08-14,223.7186737060547
2014-08-15,229.58029174804688
2014-08-18,227.6264190673828
2014-08-19,227.6264190673828
2014-08-20,235.44192504882807
2014-08-21,244.2343597412109
2014-08-22,243.2574157714844
2014-08-25,234.4649810791016
2014-08-26,234.4649810791016
2014-08-27,248.14210510253903
2014-08-28,256.9345397949219
2014-08-29,257.9114685058594
2014-09-01,255.9576110839844
2014-09-02,268.6578063964844
2014-09-03,254.0037384033203
2014-09-04,237.3957977294922
2014-09-05,239.34967041015625
2014-09-08,235.44192504882807
2014-09-09,220.7878570556641
2014-09-10,240.3266143798828
2014-09-11,262.7961730957031
2014-09-12,229.58029174804688
2014-09-15,223.7186737060547
2014-09-16,225.67254638671875
2014-09-17,226.6494903564453
2014-09-18,224.6956024169922
2014-09-19,220.7878570556641
2014-09-22,222.74172973632807
2014-09-23,219.81092834472656
2014-09-24,221.76480102539065
2014-09-25,214.92623901367188
2014-09-26,212.9723663330078
2014-09-29,207.11073303222656
2014-09-30,210.0415496826172
2014-10-01,218.833984375
2014-10-02,206.13380432128903
2014-10-03,196.3644256591797
2014-10-06,191.479736328125
2014-10-07,194.4105529785156
2014-10-08,188.5489196777344
2014-10-09,200.2721710205078
2014-10-10,192.4566802978516
2014-10-13,189.5258636474609
2014-10-14,188.5489196777344
2014-10-15,182.6873016357422
2014-10-16,178.77955627441406
2014-10-17,190.5028076171875
2014-10-20,183.66424560546875
2014-10-21,180.73342895507807
2014-10-22,175.84873962402344
2014-10-23,175.84873962402344
2014-10-24,174.87179565429688
2014-10-27,173.89486694335938
2014-10-28,170.96405029296875
2014-10-29,179.75648498535156
2014-10-30,182.6873016357422
2014-10-31,184.64117431640625
2014-11-03,186.5950469970703
2014-11-04,205.1568603515625
2014-11-05,201.2491149902344
2014-11-06,188.5489196777344
2014-11-07,179.75648498535156
2014-11-10,179.75648498535156
2014-11-11,175.84873962402344
2014-11-12,178.77955627441406
2014-11-13,179.75648498535156
2014-11-14,178.77955627441406
2014-11-17,178.77955627441406
2014-11-18,178.77955627441406
2014-11-19,178.77955627441406
2014-11-20,172.9179229736328
2014-11-21,185.6181182861328
2014-11-24,181.7103576660156
2014-11-25,181.7103576660156
2014-11-26,179.75648498535156
2014-11-27,182.6873016357422
2014-11-28,194.4105529785156
2014-12-01,194.4105529785156
2014-12-02,195.38748168945312
2014-12-03,206.13380432128903
2014-12-04,200.2721710205078
2014-12-05,209.06460571289065
2014-12-08,207.11073303222656
2014-12-09,198.31829833984372
2014-12-10,204.17991638183597
2014-12-11,200.2721710205078
2014-12-12,197.34136962890625
2014-12-15,196.3644256591797
2014-12-16,187.57199096679688
2014-12-17,187.57199096679688
2014-12-18,190.5028076171875
2014-12-19,185.6181182861328
2014-12-22,183.66424560546875
2014-12-23,184.64117431640625
2014-12-24,194.4105529785156
2014-12-29,190.5028076171875
2014-12-30,189.5258636474609
2015-01-02,187.57199096679688
2015-01-05,184.64117431640625
2015-01-06,183.66424560546875
2015-01-07,182.6873016357422
2015-01-08,182.6873016357422
2015-01-09,182.6873016357422
2015-01-12,183.66424560546875
2015-01-13,180.73342895507807
2015-01-14,181.7103576660156
2015-01-15,175.84873962402344
2015-01-16,178.77955627441406
2015-01-19,176.82568359375
2015-01-20,177.8026123046875
2015-01-21,175.84873962402344
2015-01-22,162.17161560058594
2015-01-23,162.17161560058594
2015-01-26,154.35610961914062
2015-01-27,166.07936096191406
2015-01-28,164.12548828125
2015-01-29,164.12548828125
2015-01-30,155.3330535888672
2015-02-02,164.12548828125
2015-02-03,164.12548828125
2015-02-04,156.30999755859375
2015-02-05,154.35610961914062
2015-02-06,154.35610961914062
2015-02-09,151.42530822753906
2015-02-10,153.37918090820312
2015-02-11,151.42530822753906
2015-02-12,154.35610961914062
2015-02-13,155.3330535888672
2015-02-16,156.30999755859375
2015-02-17,149.47142028808594
2015-02-18,149.47142028808594
2015-02-20,150.4483642578125
2015-02-23,155.3330535888672
2015-02-24,157.28692626953125
2015-02-25,158.2638702392578
2015-02-26,158.2638702392578
2015-02-27,158.2638702392578
2015-03-02,158.2638702392578
2015-03-03,158.2638702392578
2015-03-04,157.28692626953125
2015-03-05,150.4483642578125
2015-03-06,158.2638702392578
2015-03-09,157.28692626953125
2015-03-10,151.42530822753906
2015-03-11,151.42530822753906
2015-03-12,159.2407989501953
2015-03-13,158.2638702392578
2015-03-16,151.42530822753906
2015-03-17,160.21774291992188
2015-03-18,151.42530822753906
2015-03-19,157.28692626953125
2015-03-20,154.35610961914062
2015-03-23,156.30999755859375
2015-03-24,154.35610961914062
2015-03-25,156.30999755859375
2015-03-26,156.30999755859375
2015-03-27,156.30999755859375
2015-03-30,156.30999755859375
2015-03-31,156.30999755859375
2015-04-01,155.3330535888672
2015-04-02,152.40223693847656
