Date,Close
2019-11-25,1008.7000122070312
2019-11-26,1259.7542724609375
2019-11-27,1349.4163818359375
2019-11-28,1013.18310546875
2019-11-29,1013.18310546875
2019-12-02,932.4871215820312
2019-12-03,847.3079833984375
2019-12-04,815.92626953125
2019-12-05,838.3417358398438
2019-12-06,820.4093017578125
2019-12-09,811.443115234375
2019-12-10,815.92626953125
2019-12-11,793.5106811523438
2019-12-12,806.9600219726562
2019-12-13,802.4769287109375
2019-12-16,762.1288452148438
2019-12-17,762.1288452148438
2019-12-18,735.230224609375
2019-12-19,775.5781860351562
2019-12-20,753.1626586914062
2019-12-23,806.9600219726562
2019-12-26,896.6221923828125
2019-12-27,860.75732421875
2019-12-30,842.8248901367188
2020-01-02,838.3417358398438
2020-01-03,851.7911376953125
2020-01-06,798.844482421875
2020-01-07,798.844482421875
2020-01-08,780.2666625976562
2020-01-09,789.5556030273438
2020-01-10,780.2666625976562
2020-01-13,789.5556030273438
2020-01-14,784.9111328125
2020-01-15,780.2666625976562
2020-01-16,794.2000122070312
2020-01-17,794.2000122070312
2020-01-20,794.2000122070312
2020-01-21,794.2000122070312
2020-01-22,784.9111328125
2020-01-23,780.2666625976562
2020-01-24,770.977783203125
2020-01-27,761.6889038085938
2020-01-28,766.3333740234375
2020-01-29,766.3333740234375
2020-01-30,761.6889038085938
2020-01-31,747.7555541992188
2020-02-03,752.4000244140625
2020-02-04,757.0444946289062
2020-02-05,743.1111450195312
2020-02-06,752.4000244140625
2020-02-07,808.1333618164062
2020-02-10,780.2666625976562
2020-02-11,784.9111328125
2020-02-12,766.3333740234375
2020-02-13,752.4000244140625
2020-02-14,766.3333740234375
2020-02-17,766.3333740234375
2020-02-18,757.0444946289062
2020-02-19,761.6889038085938
2020-02-20,775.6222534179688
2020-02-21,775.6222534179688
2020-02-24,798.844482421875
2020-02-25,845.2889404296875
2020-02-26,831.3555908203125
2020-02-27,826.7111206054688
2020-02-28,757.0444946289062
2020-03-02,770.977783203125
2020-03-03,747.7555541992188
2020-03-04,757.0444946289062
2020-03-05,743.1111450195312
2020-03-06,752.4000244140625
2020-03-09,733.822265625
2020-03-10,733.822265625
2020-03-11,724.5333251953125
2020-03-12,724.5333251953125
2020-03-13,696.6666870117188
2020-03-16,687.3778076171875
2020-03-17,650.2222290039062
2020-03-18,678.0889282226562
2020-03-19,664.1555786132812
2020-03-20,673.4444580078125
2020-03-23,668.800048828125
2020-03-24,668.800048828125
2020-03-26,678.0889282226562
2020-03-27,696.6666870117188
2020-03-30,705.95556640625
2020-03-31,701.3111572265625
2020-04-01,715.2444458007812
2020-04-02,710.6000366210938
2020-04-03,692.022216796875
2020-04-06,696.6666870117188
2020-04-07,715.2444458007812
2020-04-08,701.3111572265625
2020-04-09,687.3778076171875
2020-04-13,687.3778076171875
2020-04-14,705.95556640625
2020-04-15,692.022216796875
2020-04-16,668.800048828125
2020-04-17,687.3778076171875
2020-04-20,701.3111572265625
2020-04-21,696.6666870117188
2020-04-22,668.800048828125
2020-04-23,687.3778076171875
2020-04-24,668.800048828125
2020-04-27,687.3778076171875
2020-04-28,687.3778076171875
2020-04-29,673.4444580078125
2020-04-30,678.0889282226562
2020-05-04,673.4444580078125
2020-05-05,668.800048828125
2020-05-06,668.800048828125
2020-05-08,668.800048828125
2020-05-11,668.800048828125
2020-05-12,668.800048828125
2020-05-13,673.4444580078125
2020-05-14,664.1555786132812
2020-05-15,668.800048828125
2020-05-18,668.800048828125
2020-05-19,659.5111083984375
2020-05-20,692.022216796875
2020-05-26,705.95556640625
2020-05-27,705.95556640625
2020-05-28,738.4666748046875
2020-05-29,798.844482421875
2020-06-02,798.844482421875
2020-06-03,789.5556030273438
2020-06-04,784.9111328125
2020-06-05,794.2000122070312
2020-06-08,794.2000122070312
2020-06-09,794.2000122070312
2020-06-10,789.5556030273438
2020-06-11,784.9111328125
2020-06-12,784.9111328125
2020-06-15,789.5556030273438
2020-06-16,789.5556030273438
2020-06-17,794.2000122070312
2020-06-18,789.5556030273438
2020-06-19,789.5556030273438
2020-06-22,794.2000122070312
2020-06-23,794.2000122070312
2020-06-24,803.4888916015625
2020-06-25,798.844482421875
2020-06-26,798.844482421875
2020-06-29,798.844482421875
2020-06-30,817.4222412109375
2020-07-01,882.4444580078125
2020-07-02,896.3778076171875
2020-07-03,873.1555786132812
2020-07-06,859.2222290039062
2020-07-07,859.2222290039062
2020-07-08,873.1555786132812
2020-07-09,887.0889282226562
2020-07-10,910.3111572265624
2020-07-13,942.822265625
2020-07-14,961.4000244140624
2020-07-15,993.9111328125
2020-07-16,1007.844482421875
2020-07-17,1012.4888916015624
2020-07-20,1035.711181640625
2020-07-21,1045.0
2020-07-22,1050.0
2020-07-23,1040.0
2020-07-24,1020.0
2020-07-27,1020.0
2020-07-28,1020.0
2020-07-29,1035.0
2020-07-30,1025.0
2020-08-03,995.0
2020-08-04,1005.0
2020-08-05,1030.0
2020-08-06,1020.0
2020-08-07,1020.0
2020-08-10,1070.0
2020-08-11,1040.0
2020-08-12,1070.0
2020-08-13,1065.0
2020-08-14,1070.0
2020-08-18,1080.0
2020-08-19,1080.0
2020-08-24,1090.0
2020-08-25,1095.0
2020-08-26,1115.0
2020-08-27,1120.0
2020-08-28,1130.0
2020-08-31,1225.0
2020-09-01,1250.0
2020-09-02,1250.0
2020-09-03,1250.0
2020-09-04,1250.0
2020-09-07,1250.0
2020-09-08,1240.0
2020-09-09,1225.0
2020-09-10,1150.0
2020-09-11,1250.0
2020-09-14,1240.0
2020-09-15,1240.0
2020-09-16,1230.0
2020-09-17,1220.0
2020-09-18,1350.0
2020-09-21,1355.0
2020-09-22,1285.0
2020-09-23,1310.0
2020-09-24,1280.0
2020-09-25,1255.0
