Date,Close
2020-04-09,216.0
2020-04-13,216.0
2020-04-14,216.0
2020-04-15,216.0
2020-04-16,202.0
2020-04-17,188.0
2020-04-20,177.0
2020-04-21,167.0
2020-04-22,156.0
2020-04-23,146.0
2020-04-24,144.0
2020-04-27,142.0
2020-04-28,136.0
2020-04-29,133.0
2020-04-30,128.0
2020-05-04,120.0
2020-05-05,115.0
2020-05-06,115.0
2020-05-08,115.0
2020-05-11,119.0
2020-05-12,113.0
2020-05-13,110.0
2020-05-14,104.0
2020-05-15,101.0
2020-05-18,102.0
2020-05-19,117.0
2020-05-20,109.0
2020-05-26,119.0
2020-05-27,116.0
2020-05-28,116.0
2020-05-29,121.0
2020-06-02,122.0
2020-06-03,115.0
2020-06-04,124.0
2020-06-05,135.0
2020-06-08,165.0
2020-06-09,190.0
2020-06-10,188.0
2020-06-11,190.0
2020-06-12,191.0
2020-06-15,191.0
2020-06-16,194.0
2020-06-17,191.0
2020-06-18,191.0
2020-06-19,191.0
2020-06-22,191.0
2020-06-23,192.0
2020-06-24,193.0
2020-06-25,195.0
2020-06-26,206.0
2020-06-29,195.0
2020-06-30,206.0
2020-07-01,206.0
2020-07-02,204.0
2020-07-03,202.0
2020-07-06,202.0
2020-07-07,208.0
2020-07-08,206.0
2020-07-09,204.0
2020-07-10,200.0
2020-07-13,200.0
2020-07-14,200.0
2020-07-15,186.0
2020-07-16,195.0
2020-07-17,195.0
2020-07-20,206.0
2020-07-21,204.0
2020-07-22,206.0
2020-07-23,206.0
2020-07-24,206.0
2020-07-27,206.0
2020-07-28,204.0
2020-07-29,200.0
2020-07-30,220.0
2020-08-03,226.0
2020-08-04,228.0
2020-08-05,230.0
2020-08-06,228.0
2020-08-07,238.0
2020-08-10,238.0
2020-08-11,224.0
2020-08-12,228.0
2020-08-13,228.0
2020-08-14,228.0
2020-08-18,238.0
2020-08-19,260.0
2020-08-24,300.0
2020-08-25,318.0
2020-08-26,320.0
2020-08-27,330.0
2020-08-28,330.0
2020-08-31,328.0
2020-09-01,312.0
2020-09-02,302.0
2020-09-03,310.0
2020-09-04,310.0
2020-09-07,314.0
2020-09-08,316.0
2020-09-09,316.0
2020-09-10,322.0
2020-09-11,328.0
2020-09-14,332.0
2020-09-15,336.0
2020-09-16,340.0
2020-09-17,340.0
2020-09-18,342.0
2020-09-21,340.0
2020-09-22,340.0
2020-09-23,344.0
2020-09-24,344.0
2020-09-25,350.0
2020-09-28,356.0
2020-09-29,360.0
2020-09-30,364.0
2020-10-01,368.0
2020-10-02,364.0
2020-10-05,374.0
2020-10-06,376.0
2020-10-07,382.0
2020-10-08,384.0
2020-10-09,392.0
2020-10-12,400.0
2020-10-13,404.0
2020-10-14,410.0
2020-10-15,410.0
2020-10-16,412.0
2020-10-19,408.0
2020-10-20,406.0
2020-10-21,406.0
2020-10-22,390.0
2020-10-23,364.0
2020-10-26,352.0
2020-10-27,328.0
2020-11-02,306.0
2020-11-03,380.0
2020-11-04,470.0
2020-11-05,468.0
2020-11-06,468.0
2020-11-09,500.0
2020-11-10,496.0
2020-11-11,496.0
2020-11-12,515.0
2020-11-13,510.0
2020-11-16,625.0
2020-11-17,670.0
2020-11-18,650.0
2020-11-19,650.0
2020-11-20,640.0
2020-11-23,635.0
2020-11-24,610.0
2020-11-25,595.0
2020-11-26,555.0
2020-11-27,595.0
2020-11-30,580.0
2020-12-01,590.0
2020-12-02,590.0
2020-12-03,600.0
2020-12-04,560.0
2020-12-07,575.0
2020-12-08,535.0
2020-12-10,510.0
2020-12-11,505.0
2020-12-14,555.0
2020-12-15,535.0
2020-12-16,580.0
2020-12-17,600.0
2020-12-18,560.0
2020-12-21,530.0
2020-12-22,530.0
2020-12-23,550.0
2020-12-28,545.0
2020-12-29,575.0
2020-12-30,570.0
2021-01-04,600.0
2021-01-05,600.0
2021-01-06,595.0
2021-01-07,580.0
2021-01-08,575.0
2021-01-11,565.0
2021-01-12,555.0
2021-01-13,545.0
2021-01-14,560.0
2021-01-15,525.0
2021-01-18,496.0
2021-01-19,474.0
2021-01-20,442.0
2021-01-21,412.0
2021-01-22,386.0
2021-01-25,442.0
2021-01-26,446.0
2021-01-27,450.0
2021-01-28,450.0
2021-01-29,448.0
2021-02-01,428.0
2021-02-02,438.0
2021-02-03,444.0
2021-02-04,456.0
2021-02-05,458.0
2021-02-08,456.0
2021-02-09,458.0
2021-02-10,458.0
2021-02-11,458.0
2021-02-15,448.0
2021-02-16,448.0
2021-02-17,418.0
2021-02-18,418.0
2021-02-19,500.0
2021-02-22,466.0
2021-02-23,464.0
2021-02-24,464.0
2021-02-25,462.0
2021-02-26,462.0
2021-03-01,462.0
2021-03-02,460.0
2021-03-03,460.0
2021-03-04,460.0
2021-03-05,456.0
2021-03-08,460.0
2021-03-09,466.0
2021-03-10,510.0
2021-03-12,635.0
2021-03-15,595.0
2021-03-16,555.0
2021-03-17,520.0
2021-03-18,484.0
2021-03-19,452.0
2021-03-22,438.0
2021-03-23,408.0
2021-03-24,398.0
2021-03-25,372.0
2021-03-26,346.0
2021-03-29,322.0
2021-03-30,300.0
2021-03-31,280.0
2021-04-01,262.0
2021-04-05,244.0
2021-04-06,228.0
2021-04-07,214.0
2021-04-08,200.0
2021-04-09,186.0
2021-04-12,173.0
2021-04-13,161.0
2021-04-14,150.0
2021-04-15,150.0
2021-04-16,140.0
2021-04-19,140.0
2021-04-20,140.0
2021-04-21,140.0
2021-04-22,140.0
2021-04-23,140.0
2021-04-26,140.0
2021-04-27,140.0
2021-04-28,140.0
2021-04-29,140.0
2021-04-30,140.0
2021-05-03,140.0
2021-05-04,140.0
2021-05-05,140.0
2021-05-06,140.0
2021-05-07,140.0
2021-05-10,140.0
2021-05-11,140.0
2021-05-17,140.0
2021-05-18,140.0
2021-05-19,140.0
2021-05-20,140.0
2021-05-21,140.0
2021-05-24,140.0
2021-05-25,140.0
2021-05-27,140.0
2021-05-28,140.0
2021-05-31,140.0
2021-06-02,140.0
2021-06-03,140.0
2021-06-04,140.0
2021-06-07,140.0
2021-06-08,140.0
2021-06-09,131.0
2021-06-10,122.0
2021-06-11,114.0
2021-06-14,107.0
2021-06-15,100.0
2021-06-16,93.0
2021-06-17,87.0
2021-06-18,81.0
2021-06-21,76.0
2021-06-22,71.0
2021-06-23,67.0
2021-06-24,63.0
2021-06-25,70.0
2021-06-28,66.0
2021-06-29,62.0
2021-06-30,58.0
2021-07-01,59.0
2021-07-02,55.0
2021-07-05,54.0
2021-07-06,60.0
2021-07-07,58.0
2021-07-08,59.0
2021-07-09,58.0
2021-07-12,61.0
2021-07-13,57.0
2021-07-14,57.0
2021-07-15,56.0
2021-07-16,55.0
2021-07-19,55.0
2021-07-21,56.0
2021-07-22,57.0
2021-07-23,58.0
2021-07-26,56.0
2021-07-27,56.0
2021-07-28,55.0
2021-07-29,53.0
2021-07-30,53.0
2021-08-02,52.0
2021-08-03,51.0
2021-08-04,50.0
2021-08-05,51.0
2021-08-06,51.0
2021-08-09,51.0
2021-08-10,50.0
2021-08-12,50.0
2021-08-13,50.0
2021-08-16,50.0
2021-08-18,50.0
2021-08-19,50.0
2021-08-20,50.0
2021-08-23,50.0
2021-08-24,50.0
2021-08-25,51.0
2021-08-26,50.0
2021-08-27,50.0
2021-08-30,50.0
2021-08-31,51.0
2021-09-01,51.0
2021-09-02,50.0
2021-09-03,50.0
2021-09-06,50.0
2021-09-07,51.0
2021-09-08,51.0
2021-09-09,50.0
2021-09-10,51.0
2021-09-13,51.0
2021-09-14,50.0
2021-09-15,67.0
2021-09-16,72.0
2021-09-17,85.0
2021-09-20,114.0
