,y_actual,y_predict
0,140.06494140625,153.01048278808594
1,140.06494140625,152.06971740722656
2,140.06494140625,150.0655059814453
3,140.06494140625,149.09010314941406
4,140.06494140625,148.8726348876953
5,140.06494140625,149.10740661621094
6,140.06494140625,149.10740661621094
7,140.06494140625,149.10740661621094
8,140.06494140625,149.10740661621094
9,140.06494140625,149.10740661621094
10,140.06494140625,149.10740661621094
11,135.5467071533203,149.10740661621094
12,135.5467071533203,148.01661682128906
13,137.80581665039062,146.8981475830078
14,137.80581665039062,145.9276580810547
15,133.28758239746094,145.58238220214844
16,131.02847290039062,145.7190399169922
17,126.51026153564447,144.50743103027344
18,128.76937866210938,141.10679626464844
19,133.28758239746094,138.87132263183594
20,133.28758239746094,139.0227813720703
21,133.28758239746094,140.22947692871094
22,133.28758239746094,142.6670684814453
23,133.28758239746094,143.33680725097656
24,144.58316040039062,142.86729431152344
25,144.58316040039062,145.5942840576172
26,144.58316040039062,148.39036560058594
27,142.3240509033203,152.18006896972656
28,144.58316040039062,153.89585876464844
29,144.58316040039062,152.70826721191406
30,144.58316040039062,152.5095672607422
31,182.98806762695312,152.81520080566406
32,219.13385009765625,162.7742462158203
33,262.05694580078125,181.4390411376953
34,271.0934143066406,215.25257873535156
35,327.5712280273437,249.25917053222656
36,304.9801025390625,285.4306945800781
37,316.2756652832031,300.6311950683594
38,304.9801025390625,314.00262451171875
39,316.2756652832031,315.11346435546875
40,316.2756652832031,308.194580078125
41,304.9801025390625,312.0845642089844
42,304.9801025390625,309.4375915527344
43,304.9801025390625,309.83087158203125
44,304.9801025390625,304.6925048828125
45,304.9801025390625,302.51025390625
46,304.9801025390625,303.811767578125
47,304.9801025390625,303.811767578125
48,293.6845397949219,303.811767578125
49,304.9801025390625,300.753662109375
50,304.9801025390625,300.7794189453125
51,304.9801025390625,299.97491455078125
52,293.6845397949219,301.65399169921875
53,304.9801025390625,302.0551452636719
54,304.9801025390625,300.7794189453125
55,316.2756652832031,299.97491455078125
56,316.2756652832031,304.7605285644531
57,304.9801025390625,311.22216796875
58,304.9801025390625,310.7333984375
59,282.38897705078125,309.83087158203125
60,271.0934143066406,298.5762634277344
61,271.0934143066406,287.2710876464844
62,271.0934143066406,277.9410705566406
63,282.38897705078125,269.6915588378906
64,271.0934143066406,273.1443176269531
65,293.6845397949219,274.42010498046875
66,316.2756652832031,281.3408508300781
67,304.9801025390625,291.8672790527344
68,327.5712280273437,299.1617126464844
69,327.5712280273437,316.0469970703125
70,282.38897705078125,319.5299987792969
71,282.38897705078125,310.19183349609375
72,327.5712280273437,303.6689758300781
73,248.50230407714844,297.9511413574219
74,214.61561584472656,279.9445495605469
75,214.61561584472656,270.9032287597656
76,214.61561584472656,244.68670654296875
77,158.13783264160156,212.87574768066406
78,158.13783264160156,200.59169006347656
79,158.13783264160156,190.13307189941406
80,160.39694213867188,171.1846160888672
81,115.21470642089844,160.4239044189453
82,115.21470642089844,155.9441375732422
83,115.21470642089844,145.51783752441406
84,112.9555892944336,130.81126403808594
85,112.9555892944336,120.98621368408203
86,97.14180755615234,125.12232208251953
87,92.62358093261719,120.54657745361328
88,85.8462524414063,115.0889663696289
89,88.10536193847662,107.26349639892578
90,88.10536193847662,101.4496841430664
91,92.62358093261719,100.4739761352539
92,92.62358093261719,101.43555450439453
93,92.62358093261719,103.71045684814453
94,92.62358093261719,104.99161529541016
95,94.88269805908203,105.8960952758789
96,101.6600341796875,105.97193145751953
97,99.40091705322266,108.16736602783203
98,94.88269805908203,110.0575942993164
99,94.88269805908203,111.13358306884766
100,94.88269805908203,110.37921905517578
101,94.88269805908203,107.70679473876953
