,y_actual,y_predict
0,41.53622817993164,93.70615401339563
1,41.53622817993164,84.4886015159693
2,41.53622817993164,84.64978894410987
3,42.549312591552734,91.12818084481415
4,42.549312591552734,95.40665651526857
5,43.56238555908203,115.25566368903156
6,42.549312591552734,101.14346502960186
7,41.53622817993164,88.1284038607109
8,41.53622817993164,83.85676606804108
9,41.53622817993164,88.92818691140764
10,40.52315139770508,86.36713749034303
11,41.53622817993164,91.57084018757891
12,46.80138397216797,81.5602803547151
13,39.78117752075195,92.65138028385871
14,39.78117752075195,84.6794404686849
15,39.78117752075195,82.44410713963708
16,37.441104888916016,87.47364598157299
17,37.441104888916016,95.2449251650315
18,37.441104888916016,86.10638123727992
19,35.10103988647461,82.5656970391523
20,35.10103988647461,96.30377053997654
21,35.10103988647461,84.68021750025133
22,35.10103988647461,83.53275944547045
23,35.10103988647461,92.07625259964868
24,36.27106857299805,86.4821226215436
25,36.27106857299805,85.26454523820792
26,36.27106857299805,88.02704786318557
27,36.27106857299805,85.62872439276308
28,36.27106857299805,85.79646996732433
29,36.27106857299805,85.66934760305611
30,36.27106857299805,85.60516479566886
31,36.27106857299805,85.92682478290891
32,36.27106857299805,85.75646838228442
33,36.27106857299805,85.39991967771161
34,36.27106857299805,86.40084511969485
35,30.4209041595459,85.97223450765117
36,35.10103988647461,85.1668568296761
37,35.10103988647461,85.36714448623954
38,35.10103988647461,84.86575709768388
39,35.10103988647461,86.95738620883583
40,29.250864028930664,88.20464619800919
41,29.250864028930664,86.14660039115842
42,29.250864028930664,85.67441384886925
43,29.250864028930664,84.48611501495671
44,29.250864028930664,85.02630735993998
45,35.10103988647461,84.55129242274899
46,35.10103988647461,88.38718645359529
47,37.441104888916016,86.32850348086006
48,37.441104888916016,85.99528126391152
49,42.12124252319336,85.98016022962875
50,42.12124252319336,83.92637255576204
51,42.12124252319336,89.15402336587533
52,42.12124252319336,85.83149855033906
53,42.12124252319336,89.38865581767502
54,42.12124252319336,86.91304878765524
55,42.12124252319336,86.98986612831266
56,42.12124252319336,86.45259542201919
57,42.12124252319336,87.58881760034947
58,29.250864028930664,87.02321632314391
59,29.250864028930664,87.83052103940369
60,29.250864028930664,87.00895002358422
61,29.250864028930664,85.13372420368347
62,32.76096725463867,86.90056966069832
63,32.76096725463867,87.18514970158824
64,32.76096725463867,87.5879007031011
65,32.76096725463867,87.46913919848768
66,32.76096725463867,87.53941393335575
67,32.76096725463867,85.15467297471449
68,32.76096725463867,84.11301553801891
69,32.76096725463867,85.19097588949816
70,32.76096725463867,83.98384181041533
71,32.76096725463867,88.50374118856004
72,32.76096725463867,85.45128146425276
73,32.76096725463867,85.68516796574866
74,32.76096725463867,84.37145623701406
75,32.76096725463867,87.17610505415499
76,32.76096725463867,84.99255310869418
77,32.76096725463867,86.26492675809462
78,32.76096725463867,85.34262137000295
79,32.76096725463867,84.28958819117483
80,32.76096725463867,84.77610319554898
81,32.76096725463867,84.34565878900852
82,32.76096725463867,87.20028627650234
83,32.76096725463867,87.0728841808702
84,32.76096725463867,85.44860847566423
85,32.76096725463867,85.24016198765327
86,32.76096725463867,84.3968807098677
87,32.76096725463867,85.94534921545264
88,28.08083152770996,84.68441347071007
89,29.250864028930664,85.62154462108924
90,30.4209041595459,83.24504019705213
91,30.4209041595459,86.26994638201376
92,30.4209041595459,86.22700761765276
93,29.250864028930664,90.7997917642088
94,29.250864028930664,87.6076062236258
95,29.250864028930664,85.7351777173642
96,25.740760803222656,86.19931421262513
97,26.910789489746094,85.80663354021326
98,26.910789489746094,85.2014813562763
99,26.910789489746094,81.55838439769303
100,31.5909366607666,88.63524601086294
101,31.5909366607666,85.61912028260198
102,31.5909366607666,85.1952340224822
103,31.5909366607666,86.99300533584105
104,31.5909366607666,85.1590243514865
105,31.5909366607666,84.69495001875086
106,28.08083152770996,84.57755608969438
107,28.08083152770996,83.32861771233752
108,28.08083152770996,85.54803743490481
109,28.08083152770996,84.43184713035714
110,28.08083152770996,87.47411220051285
111,28.08083152770996,85.90149355384324
112,28.08083152770996,85.85553990700447
113,19.89058876037592,85.3982257488968
114,25.740760803222656,85.16925008690072
115,25.740760803222656,86.43214395119071
116,25.740760803222656,83.98791345582342
117,25.740760803222656,86.44871026418701
118,25.740760803222656,85.8600156088271
119,25.740760803222656,85.71413570254524
120,25.740760803222656,85.11215380739932
