,y_actual,y_predict
0,30.07122802734375,46.95732841325644
1,30.07122802734375,36.8229576463813
2,29.492937088012695,40.75372526838706
3,30.07122802734375,48.33006498679632
4,29.492937088012695,37.12540549973909
5,29.492937088012695,40.031168100561146
6,29.492937088012695,36.350847257987894
7,28.914642333984375,35.30740851026064
8,28.914642333984375,35.542926705008256
9,28.914642333984375,34.64847113171321
10,28.914642333984375,37.444871353820076
11,28.914642333984375,38.75303130269947
12,28.914642333984375,38.06685340664329
13,28.914642333984375,35.97513315252057
14,28.914642333984375,37.67511719034019
15,28.914642333984375,38.101026098858554
16,28.914642333984375,38.523742301561384
17,28.914642333984375,35.03537435297444
18,28.914642333984375,40.70582491752761
19,28.914642333984375,37.96503831109449
20,28.914642333984375,45.35724580022156
21,28.914642333984375,37.921307028685305
22,28.914642333984375,35.14850549145966
23,28.914642333984375,36.788404172738495
24,28.914642333984375,40.12091535394478
25,28.914642333984375,36.46659504833417
26,28.914642333984375,35.31290543189412
27,28.914642333984375,34.87365940978546
28,28.914642333984375,33.87542625204584
29,28.914642333984375,34.53341655883759
30,28.914642333984375,35.16492791097569
31,28.914642333984375,40.62660285334627
32,28.914642333984375,35.91585817696661
33,28.914642333984375,34.31414503833176
34,30.07122802734375,33.932143157496824
35,29.492937088012695,34.084094474338585
36,29.492937088012695,34.271888063500995
37,28.914642333984375,34.003573847853076
38,28.914642333984375,34.089894068388844
39,28.914642333984375,35.13719921214958
40,28.914642333984375,34.628475224954116
41,28.914642333984375,33.83856856258508
42,28.914642333984375,33.942248510766206
43,28.914642333984375,33.96905942871567
44,28.914642333984375,33.25505519756992
45,28.914642333984375,35.252058512498266
46,28.914642333984375,36.385957258332496
47,28.914642333984375,36.369778929475146
48,28.914642333984375,35.4671316736748
49,28.914642333984375,34.29479353091156
50,28.914642333984375,36.775438076949385
51,29.492937088012695,37.25256696928527
52,28.914642333984375,35.39517374749579
53,28.914642333984375,34.24644405324014
54,28.914642333984375,36.030180477866196
55,28.914642333984375,36.13051150221021
56,28.914642333984375,35.07631323824833
57,28.914642333984375,34.7576675287805
58,23.710006713867188,33.771853703754545
59,28.914642333984375,35.26042594027783
60,28.914642333984375,34.866024253981934
61,28.914642333984375,34.23808638908692
62,28.914642333984375,34.37550942992402
63,28.914642333984375,33.77417744682518
64,28.914642333984375,33.73726117560635
65,28.914642333984375,33.43084928995158
66,28.914642333984375,33.85129056771551
67,28.914642333984375,33.674510349072776
68,27.758056640625,33.6733582411638
69,27.758056640625,34.13343984189743
70,27.758056640625,34.45238822378202
71,27.758056640625,33.57379854330121
72,27.758056640625,33.785513017014296
73,27.17976188659668,33.73052427342677
