,y_actual,y_predict
184,3735.66357421875,3698.813340032771
185,3566.3134765625,3626.2479270054114
186,3426.848876953125,3399.732911496503
187,3456.734130859375,3318.3721722112305
188,3436.810791015625,3291.2009910073093
189,4343.33154296875,3239.472692052803
190,4582.4140625,4140.8760044158025
191,4771.68798828125,4546.823643600528
192,4632.22265625,4583.55089471421
193,4632.22265625,4510.524547183842
194,5030.69384765625,4472.280599661187
195,5030.69384765625,4968.657133236065
196,4781.6494140625,4971.158484587188
197,4871.30517578125,4916.139219185184
198,4901.19091796875,4845.856667494254
199,4801.5732421875,4806.022899379984
200,4960.96142578125,4775.110407624422
201,5229.9287109375,4934.300366401808
202,5628.39990234375,5131.6975845343495
203,5628.39990234375,5488.171166808825
204,5752.921875,5527.854526043968
205,5528.7822265625,5631.474140449805
206,5977.0615234375,5535.498398577597
207,5952.15771484375,5899.446217889586
208,5977.0615234375,5969.278425476372
209,5952.15771484375,5949.517749802505
210,5952.15771484375,5938.014811567943
211,5877.4443359375,5988.279555222071
212,5777.826171875,5900.638520295209
213,5728.01806640625,5812.451260331616
214,5678.20849609375,5775.274925875559
215,5827.63525390625,5668.0126555265615
216,6051.77490234375,5782.900139134997
217,5977.0615234375,5994.983845046817
218,6251.0107421875,6022.639726113107
219,6325.72412109375,6425.188509161891
220,6226.10595703125,6346.722415861804
221,6375.53271484375,6248.620619898274
222,6176.2978515625,6374.2366818623095
223,6026.87109375,6226.419487666762
224,6026.87109375,6083.677174784775
225,6076.67919921875,6038.282942961337
226,6076.67919921875,6165.82809650922
227,6076.67919921875,6040.845315182114
228,6076.67919921875,6076.777403847635
229,6076.67919921875,6044.828818069717
230,6076.67919921875,6027.175568732025
231,6076.67919921875,6045.6942679865415
232,6076.67919921875,6110.653694371452
233,5977.0615234375,6092.971636627321
234,5952.15771484375,6029.377300048573
235,6051.77490234375,6030.50366461364
236,6350.62841796875,6052.721817129043
237,6375.53271484375,6573.970501301716
238,6973.23876953125,6504.589331238047
239,6873.62158203125,6944.771136054685
240,7023.04833984375,6928.026651680366
241,7023.04833984375,6986.525603807271
242,6948.3349609375,6987.9926262025165
243,6973.23876953125,6896.701047691672
244,6913.8349609375,6929.547548001983
245,6664.23828125,6890.6113161915755
246,6589.35888671875,6606.348628614575
247,6464.560546875,6542.819473419322
248,6514.47998046875,6450.556391287538
249,6514.47998046875,6617.1470846912625
250,6414.64111328125,6475.737964342666
251,6414.64111328125,6423.372192718345
252,6664.23828125,6378.278274348453
253,7088.552734375,6626.595958331553
254,6863.91552734375,7045.90515075176
255,6988.7138671875,6943.375338819667
256,6888.87548828125,6989.677760383923
257,6739.1171875,6840.787366371185
258,6589.35888671875,6750.380046766816
259,6489.5205078125,6594.311190427741
260,6239.92333984375,6483.01788647242
261,5865.52783203125,6257.567615797084
262,5840.568359375,5912.617900402547
263,6115.125,5802.772896530191
264,5690.81005859375,6013.225554940526
265,5790.64892578125,5738.085038230478
266,6439.6005859375,5784.1457717634785
267,6389.681640625,6258.9629638857205
268,6514.47998046875,6380.388947146183
269,6414.64111328125,6441.540337162791
270,6090.1650390625,6359.7813862725525
271,6165.0439453125,6087.934262976409
272,6314.80224609375,6116.4283615052955
273,6439.6005859375,6350.796126254031
274,6464.560546875,6431.77583181345
275,6289.8427734375,6428.131978146609
276,6264.8828125,6301.419274076227
277,6339.76220703125,6221.527227695545
278,6314.80224609375,6393.872226930532
279,6689.19775390625,6367.613143828914
280,7038.6337890625,6755.644294498189
281,7088.552734375,7108.395312172587
282,7138.47265625,7111.652048938037
283,7138.47265625,7073.48541763091
284,7188.3916015625,7290.330831632694
285,7188.3916015625,7184.818719253375
286,7288.23046875,7236.759109856593
287,7338.14990234375,7252.411183556255
288,7313.1904296875,7263.816664906018
289,7338.14990234375,7456.880928507433
290,7462.9482421875,7335.324960708513
291,7462.9482421875,7445.7973196374805
292,7587.7470703125,7611.194071645281
293,7637.666015625,7615.076335362776
294,7612.70654296875,7584.881469206539
295,7612.70654296875,7503.031680430792
296,7687.5859375,7591.921562928649
297,8037.02099609375,7875.149677277179
298,8037.02099609375,7900.7152153292745
299,7887.26318359375,8037.046932840771
300,7338.14990234375,7893.540724402512
301,7812.3837890625,7426.742670554656
302,8012.0615234375,7750.840520963634
303,8186.779296875,7979.112407998646
304,8286.6181640625,8060.102735475975
305,7962.142578125,8059.442600613351
306,8111.900390625,7824.993800401866
307,8136.85986328125,7888.484691477408
308,8061.98095703125,7932.86993565654
309,7787.42431640625,7810.36631627341
310,7288.23046875,7561.578683340646
311,6489.5205078125,7085.685872314569
312,6938.794921875,6368.867980018315
313,6314.80224609375,6647.532136760462
314,6115.125,6009.549740962822
315,6190.00439453125,5895.463408420956
316,6115.125,5996.578267418892
317,5940.4072265625,5779.247081907236
318,6389.681640625,5747.656489433831
319,6813.99609375,6138.273958917746
320,6689.19775390625,6502.094977114746
321,6389.681640625,6510.471604388936
322,6165.0439453125,6267.66518288694
323,6115.125,6015.256326961102
324,6115.125,6000.6528603443585
325,6115.125,6054.871542022591
326,6115.125,6029.272404669333
327,6065.20556640625,5946.732222748487
328,6214.9638671875,5921.8477482043945
329,5740.7294921875,6017.852550635395
330,5615.9306640625,5682.778193068802
331,5665.8505859375,5514.844599266061
332,5690.81005859375,5491.0487294720315
333,5366.333984375,5474.98259008815
334,5491.13232421875,5287.588760141266
335,5341.3740234375,5285.8973221510105
336,5091.77734375,5214.626207156445
337,4792.26123046875,4968.439777906966
338,4822.212890625,4723.053175924196
339,4712.3896484375,4774.9570989932245
340,4492.74462890625,4522.541624068095
341,4602.5673828125,4403.19665418473
342,4642.5029296875,4531.751488795891
343,4482.76123046875,4429.311064873272
344,4772.29345703125,4374.275535644439
345,5166.65673828125,4570.560509743735
346,5091.77734375,4956.460776028158
347,5066.8173828125,5023.688880179589
348,5066.8173828125,4944.655128892687
349,5291.455078125,4927.598408986336
350,5191.6162109375,5119.4489057129995
351,5391.2939453125,5085.873054718906
352,5590.97119140625,5251.7216007068855
353,5491.13232421875,5503.417558890036
354,5566.01171875,5402.269920086086
355,5840.568359375,5382.937146956862
356,5865.52783203125,5658.037382328368
357,5690.81005859375,5700.838227191494
358,6140.08447265625,5583.619153804229
359,5690.81005859375,5980.327111245304
360,5491.13232421875,5692.248152949692
361,5715.76953125,5476.604307952539
362,5715.76953125,5620.439953441225
